Date,Time,Ptch(rad),Roll(rad),Yaw(rad),FM(...),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),VFAS(V),GSpd(kmh),Hdg(@),Bat_(%),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-17,19:42:09.330,0.01,0.02,0.52,0,29,29,100,78,2,25,24,100,69,50.379026 -4.793653,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:09.850,0.01,0.02,0.52,0,31,31,100,80,2,25,25,100,73,50.379026 -4.793653,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:10.370,0.01,0.02,0.52,0,29,29,100,78,2,25,25,100,71,50.379026 -4.793654,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:10.890,0.01,0.02,0.53,0,30,30,100,80,2,25,25,100,72,50.379026 -4.793655,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:11.410,0.01,0.02,0.53,0,30,30,100,77,2,25,25,100,73,50.379026 -4.793656,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:11.920,0.01,0.02,0.53,0,31,31,100,77,2,25,24,100,72,50.379026 -4.793657,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:12.420,0.01,0.02,0.53,0,29,29,100,81,2,25,25,100,73,50.379026 -4.793658,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:12.940,0.01,0.02,0.53,0,30,30,100,79,2,25,25,100,70,50.379026 -4.793659,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:13.440,0.01,0.02,0.53,0,29,29,100,86,2,25,25,100,69,50.379025 -4.793660,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:13.980,0.01,0.02,0.53,0,31,31,100,80,2,25,24,100,70,50.379025 -4.793661,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:14.520,0.01,0.02,0.53,0,29,29,100,78,2,25,24,100,70,50.379025 -4.793662,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:15.060,0.01,0.02,0.53,0,30,30,100,52,2,25,24,100,72,50.379025 -4.793663,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:15.580,0.01,0.02,0.53,0,29,29,100,78,2,25,24,100,74,50.379024 -4.793664,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:16.120,0.01,0.02,0.54,0,29,29,100,77,2,25,24,100,70,50.379024 -4.793665,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:16.630,0.01,0.02,0.54,0,29,29,100,82,2,25,25,100,71,50.379024 -4.793666,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:17.160,0.01,0.02,0.54,0,29,29,100,77,2,25,24,99,69,50.379024 -4.793667,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:17.670,0.01,0.02,0.54,0,29,29,100,77,2,25,25,100,68,50.379024 -4.793668,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:18.190,0.01,0.02,0.54,0,30,30,100,58,2,25,24,100,67,50.379024 -4.793669,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-18,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:18.690,0.01,0.02,0.54,0,30,30,100,74,2,25,25,100,71,50.379024 -4.793670,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:19.210,0.01,0.02,0.54,0,30,30,100,73,2,25,24,100,68,50.379024 -4.793671,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:19.770,0.01,0.02,0.54,0,29,29,100,77,2,25,25,100,70,50.379024 -4.793672,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:20.290,0.01,0.02,0.54,0,29,29,100,77,2,25,24,100,70,50.379024 -4.793673,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:20.790,0.01,0.02,0.54,0,30,30,100,78,2,25,25,100,70,50.379024 -4.793674,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:21.340,0.01,0.02,0.55,0,30,30,100,79,2,25,24,100,70,50.379024 -4.793675,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:21.860,0.01,0.02,0.55,0,29,29,100,76,2,25,24,100,71,50.379025 -4.793676,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:22.410,0.01,0.02,0.55,0,30,30,100,77,2,25,25,100,70,50.379025 -4.793677,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:22.930,0.01,0.02,0.55,0,29,29,100,78,2,25,24,100,69,50.379025 -4.793678,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:23.450,0.01,0.02,0.55,0,29,29,100,76,2,25,24,100,70,50.379025 -4.793679,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:23.970,0.01,0.02,0.55,0,29,29,100,81,2,25,24,100,70,50.379025 -4.793679,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:24.480,0.01,0.02,0.55,0,29,29,100,78,2,25,24,100,71,50.379025 -4.793681,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:25.010,0.01,0.02,0.55,0,30,30,100,78,2,25,25,100,71,50.379025 -4.793681,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:25.520,0.01,0.02,0.55,0,29,29,100,78,2,25,25,100,69,50.379026 -4.793682,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:26.030,0.01,0.02,0.55,0,29,29,100,77,2,25,24,100,70,50.379026 -4.793683,-1,15,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:26.530,0.01,0.02,0.56,0,30,30,100,77,2,25,24,100,69,50.379026 -4.793684,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:27.040,0.01,0.02,0.56,0,31,31,100,78,2,25,24,100,69,50.379026 -4.793685,-1,14,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:27.540,0.01,0.02,0.56,0,29,29,100,79,2,25,24,100,70,50.379026 -4.793685,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:28.060,0.01,0.02,0.56,0,29,29,100,78,2,25,24,100,71,50.379026 -4.793686,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:28.570,0.01,0.02,0.56,0,30,30,100,83,2,25,25,100,69,50.379026 -4.793687,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:29.090,0.01,0.02,0.56,0,31,31,100,80,2,25,24,100,72,50.379026 -4.793688,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:29.630,0.01,0.02,0.56,0,29,29,100,80,2,25,24,100,68,50.379026 -4.793688,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:30.170,0.01,0.02,0.56,0,29,29,100,76,2,25,25,100,72,50.379026 -4.793690,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:30.690,0.01,0.02,0.56,0,30,30,100,76,2,25,25,100,68,50.379026 -4.793690,-1,14,11.4,0.0,0,11.4,0.3,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:31.230,0.01,0.02,0.56,0,29,29,100,84,2,25,24,100,67,50.379026 -4.793691,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:31.760,0.01,0.02,0.56,0,31,31,100,78,2,25,25,100,69,50.379026 -4.793692,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:32.280,0.01,0.02,0.57,0,31,31,100,75,2,25,24,100,71,50.379026 -4.793692,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:32.780,0.01,0.02,0.57,0,29,29,100,80,2,25,24,100,72,50.379026 -4.793693,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:33.290,0.01,0.02,0.57,0,29,29,100,81,2,25,24,100,72,50.379026 -4.793693,-1,14,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:33.800,0.01,0.02,0.57,0,30,30,100,61,2,25,25,100,70,50.379026 -4.793694,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:34.320,0.01,0.02,0.57,0,30,30,100,76,2,25,25,100,72,50.379026 -4.793694,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:34.840,0.01,0.02,0.57,0,29,29,100,81,2,25,25,100,73,50.379026 -4.793694,-1,13,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:35.380,0.01,0.02,0.57,0,29,29,100,81,2,25,25,100,72,50.379026 -4.793695,-1,14,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:35.900,0.01,0.02,0.57,0,30,30,100,74,2,25,25,100,68,50.379026 -4.793695,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:36.450,0.01,0.02,0.57,0,32,32,100,75,2,25,25,100,68,50.379027 -4.793696,-1,14,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:36.980,0.01,0.02,0.57,0,32,32,100,73,2,25,25,100,72,50.379027 -4.793696,-1,14,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:37.510,0.01,0.02,0.57,0,30,30,100,82,2,25,25,100,70,50.379027 -4.793697,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:38.020,0.01,0.02,0.58,0,30,30,100,77,2,25,26,100,70,50.379027 -4.793697,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:38.550,0.01,0.02,0.58,0,30,30,100,79,2,25,25,100,67,50.379027 -4.793697,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:39.110,0.01,0.02,0.58,0,30,30,100,77,2,25,25,100,68,50.379027 -4.793698,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:39.630,0.01,0.02,0.58,0,31,31,100,77,2,25,24,100,72,50.379027 -4.793698,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:40.140,0.01,0.02,0.58,0,30,30,100,80,2,25,25,100,69,50.379028 -4.793699,-1,14,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:40.670,0.01,0.02,0.58,0,30,30,100,82,2,25,24,100,70,50.379028 -4.793699,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,0,8,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:41.180,0.01,0.02,0.58,0,29,29,100,78,2,25,25,100,70,50.379028 -4.793699,-1,14,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:41.700,0.01,0.02,0.58,0,31,31,100,76,2,25,24,100,72,50.379028 -4.793700,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:42.220,0.01,0.02,0.58,0,30,30,100,77,2,25,25,100,70,50.379029 -4.793700,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:42.770,0.01,0.02,0.58,0,29,29,100,79,2,25,25,100,71,50.379029 -4.793700,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:43.290,0.01,0.02,0.58,0,30,30,100,77,2,25,25,100,69,50.379029 -4.793701,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:43.820,0.01,0.02,0.59,0,29,29,100,81,2,25,25,100,72,50.379029 -4.793701,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:44.350,0.01,0.02,0.59,0,31,31,100,79,2,25,25,100,70,50.379029 -4.793701,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:44.870,0.01,0.02,0.59,0,30,30,100,80,2,25,25,100,70,50.379029 -4.793701,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:45.380,0.01,0.02,0.59,0,30,30,100,82,2,25,26,100,69,50.379029 -4.793702,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:45.900,0.01,0.02,0.59,0,32,32,100,77,2,25,26,100,70,50.379029 -4.793702,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:46.410,0.01,0.02,0.59,0,32,32,100,75,2,25,26,100,69,50.379029 -4.793702,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,8,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:46.930,0.01,0.02,0.59,0,29,29,100,78,2,25,25,100,72,50.379029 -4.793702,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:47.440,0.01,0.02,0.59,0,30,30,100,79,2,25,25,100,69,50.379029 -4.793703,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,0,5,-1024,-3,-19,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:47.940,0.01,0.02,0.59,0,32,32,100,74,2,25,25,99,68,50.379029 -4.793703,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,8,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:48.450,0.01,0.02,0.59,0,31,31,100,78,2,25,25,100,70,50.379028 -4.793703,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:48.960,0.01,0.02,0.60,0,30,30,100,77,2,25,25,100,68,50.379028 -4.793704,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:49.500,0.01,0.02,0.60,0,30,30,100,75,2,25,25,100,68,50.379028 -4.793704,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:50.030,0.01,0.02,0.60,0,31,31,100,52,2,25,25,100,72,50.379028 -4.793704,-1,15,11.4,0.0,0,11.4,0.2,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:50.570,0.01,0.02,0.60,0,30,30,100,60,2,25,26,100,68,50.379028 -4.793704,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:51.100,0.01,0.02,0.60,0,30,30,100,79,2,25,26,100,71,50.379028 -4.793704,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:51.640,0.01,0.02,0.60,0,30,30,100,77,2,25,25,100,70,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:52.150,0.01,0.02,0.60,0,30,30,100,81,2,25,26,100,69,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,0,5,-1024,0,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:52.670,0.01,0.02,0.60,0,30,30,100,51,2,25,26,100,72,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.1,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
2020-04-17,19:42:53.190,0.01,0.02,0.60,0,29,29,100,84,2,25,25,100,69,50.379028 -4.793705,-1,15,11.4,0.0,0,11.4,0.0,16.59,50,2,5,-1024,-3,-18,-1024,-17,-30,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000166,7.4
